interval_datetime,region_id,rrp,total_demand_mw,scheduled_generation_mw
2024-08-26 15:55:00,TAS1,54.91,1147.0,1101.3
2024-08-26 16:00:00,TAS1,63.82,1178.3,1104.4
2024-08-26 16:05:00,TAS1,50.41,1182.7,1116.2
2024-08-26 16:10:00,TAS1,57.33,1149.5,1062.2
2024-08-26 16:15:00,TAS1,61.56,1172.5,1094.2
2024-08-26 16:20:00,TAS1,98.31,1166.1,1104.3
2024-08-26 16:25:00,TAS1,50.54,1161.8,1071.7
2024-08-26 16:30:00,TAS1,95.22,1202.2,1151.4
2024-08-26 16:35:00,TAS1,100.08,1218.2,1180.3
2024-08-26 16:40:00,TAS1,35.12,1254.7,1155.4
2024-08-26 16:45:00,TAS1,132.4,1213.6,1188.9
2024-08-26 16:50:00,TAS1,66.77,1218.7,1153.5
2024-08-26 16:55:00,TAS1,53.92,1191.8,1143.2
2024-08-26 17:00:00,TAS1,88.8,1248.2,1150.4
2024-08-26 17:05:00,TAS1,80.58,1288.6,1212.8
2024-08-26 17:10:00,TAS1,81.29,1241.8,1197.8
2024-08-26 17:15:00,TAS1,42.7,1269.6,1183.8
2024-08-26 17:20:00,TAS1,105.55,1280.0,1243.5
2024-08-26 17:25:00,TAS1,79.51,1274.2,1217.7
2024-08-26 17:30:00,TAS1,76.38,1300.7,1212.4
2024-08-26 17:35:00,TAS1,95.45,1298.2,1216.3
2024-08-26 17:40:00,TAS1,73.66,1244.8,1147.8
2024-08-26 17:45:00,TAS1,63.31,1309.5,1273.2
2024-08-26 17:50:00,TAS1,94.53,1273.4,1216.6
2024-08-26 17:55:00,TAS1,108.94,1284.5,1228.7
2024-08-26 18:00:00,TAS1,49.64,1290.6,1234.7
2024-08-26 18:05:00,TAS1,30.22,1336.4,1297.5
2024-08-26 18:10:00,TAS1,98.51,1281.7,1203.4
2024-08-26 18:15:00,TAS1,69.02,1289.4,1191.1
2024-08-26 18:20:00,TAS1,127.43,1287.9,1252.4
2024-08-26 18:25:00,TAS1,89.89,1308.4,1218.7
2024-08-26 18:30:00,TAS1,60.77,1305.1,1251.3
2024-08-26 18:35:00,TAS1,118.16,1251.9,1201.8
2024-08-26 18:40:00,TAS1,88.84,1255.1,1226.1
2024-08-26 18:45:00,TAS1,67.45,1238.5,1144.1
2024-08-26 18:50:00,TAS1,69.31,1297.1,1255.3
2024-08-26 18:55:00,TAS1,66.2,1255.7,1198.1
2024-08-26 19:00:00,TAS1,78.98,1256.5,1225.5
2024-08-26 19:05:00,TAS1,50.39,1234.9,1165.9
2024-08-26 19:10:00,TAS1,74.24,1199.4,1154.7
2024-08-26 19:15:00,TAS1,70.87,1213.6,1152.0
2024-08-26 19:20:00,TAS1,81.52,1218.1,1129.3
2024-08-26 19:25:00,TAS1,105.01,1187.3,1146.8
2024-08-26 19:30:00,TAS1,71.04,1217.3,1154.2
2024-08-26 19:35:00,TAS1,89.29,1196.8,1168.8
2024-08-26 19:40:00,TAS1,91.15,1168.6,1089.2
2024-08-26 19:45:00,TAS1,103.83,1170.6,1103.3
2024-08-26 19:50:00,TAS1,92.56,1196.9,1102.2
2024-08-26 19:55:00,TAS1,71.81,1157.7,1070.0
2024-08-26 20:00:00,TAS1,98.44,1107.5,1054.9
2024-08-26 20:05:00,TAS1,63.79,1148.1,1074.2
2024-08-26 20:10:00,TAS1,91.9,1143.8,1084.3
2024-08-26 20:15:00,TAS1,106.41,1163.1,1134.9
2024-08-26 20:20:00,TAS1,54.0,1141.5,1073.0
2024-08-26 20:25:00,TAS1,64.58,1136.7,1085.4
2024-08-26 20:30:00,TAS1,73.14,1120.7,1049.1
2024-08-26 20:35:00,TAS1,72.63,1121.0,1041.4
2024-08-26 20:40:00,TAS1,62.18,1140.4,1113.5
2024-08-26 20:45:00,TAS1,97.75,1110.1,1060.6
2024-08-26 20:50:00,TAS1,72.34,1124.0,1072.6
2024-08-26 20:55:00,TAS1,110.49,1113.6,1067.5
2024-08-26 21:00:00,TAS1,99.3,1099.9,1023.4
2024-08-26 21:05:00,TAS1,48.45,1090.1,1041.1
2024-08-26 21:10:00,TAS1,64.3,1093.6,1035.0
2024-08-26 21:15:00,TAS1,100.31,1145.2,1093.0
2024-08-26 21:20:00,TAS1,78.73,1090.0,1066.0
2024-08-26 21:25:00,TAS1,82.19,1122.7,1040.7
2024-08-26 21:30:00,TAS1,81.91,1103.9,1054.4
2024-08-26 21:35:00,TAS1,83.66,1086.5,1052.4
2024-08-26 21:40:00,TAS1,74.63,1091.6,1042.0
2024-08-26 21:45:00,TAS1,46.29,1104.6,1082.2
2024-08-26 21:50:00,TAS1,70.72,1102.0,1033.2
2024-08-26 21:55:00,TAS1,68.77,1100.5,1013.0
2024-08-26 22:00:00,TAS1,61.98,1059.4,1005.7
2024-08-26 22:05:00,TAS1,85.77,1119.7,1046.4
2024-08-26 22:10:00,TAS1,35.82,1082.4,1018.5
2024-08-26 22:15:00,TAS1,81.56,1077.6,1025.6
2024-08-26 22:20:00,TAS1,106.04,1083.6,1051.6
2024-08-26 22:25:00,TAS1,103.77,1111.3,1069.5
2024-08-26 22:30:00,TAS1,88.83,1099.4,1054.6
2024-08-26 22:35:00,TAS1,14.91,1094.1,1067.1
2024-08-26 22:40:00,TAS1,59.99,1102.5,1079.8
2024-08-26 22:45:00,TAS1,91.74,1114.7,1051.1
2024-08-26 22:50:00,TAS1,83.03,1108.3,1040.9
2024-08-26 22:55:00,TAS1,112.42,1109.0,1056.2
2024-08-26 23:00:00,TAS1,84.27,1123.7,1093.2
2024-08-26 23:05:00,TAS1,72.93,1088.8,1015.0
2024-08-26 23:10:00,TAS1,90.91,1095.5,1070.2
2024-08-26 23:15:00,TAS1,69.53,1097.2,1018.1
2024-08-26 23:20:00,TAS1,74.98,1078.4,1000.0
2024-08-26 23:25:00,TAS1,71.45,1088.7,1059.9
2024-08-26 23:30:00,TAS1,67.65,1126.3,1064.8
2024-08-26 23:35:00,TAS1,63.84,1089.1,1013.1
2024-08-26 23:40:00,TAS1,90.11,1130.6,1056.0
2024-08-26 23:45:00,TAS1,82.78,1093.1,1022.0
2024-08-26 23:50:00,TAS1,92.71,1102.9,1044.4
2024-08-26 23:55:00,TAS1,47.15,1109.6,1071.6
2024-08-27 00:00:00,TAS1,45.4,1109.2,1079.7
2024-08-27 00:05:00,TAS1,83.96,1136.0,1098.6
2024-08-27 00:10:00,TAS1,48.29,1078.7,996.7
2024-08-27 00:15:00,TAS1,67.84,1096.7,1025.3
2024-08-27 00:20:00,TAS1,33.99,1116.6,1091.3
2024-08-27 00:25:00,TAS1,45.63,1090.8,1024.2
2024-08-27 00:30:00,TAS1,117.98,1108.2,1024.4
2024-08-27 00:35:00,TAS1,70.79,1130.6,1085.2
2024-08-27 00:40:00,TAS1,67.97,1095.9,1045.7
2024-08-27 00:45:00,TAS1,84.61,1063.4,999.6
2024-08-27 00:50:00,TAS1,75.82,1047.6,979.5
2024-08-27 00:55:00,TAS1,51.06,1072.2,1020.2
2024-08-27 01:00:00,TAS1,44.63,1074.7,1026.5
2024-08-27 01:05:00,TAS1,63.92,1067.9,983.8
2024-08-27 01:10:00,TAS1,101.82,1095.7,1022.5
2024-08-27 01:15:00,TAS1,55.32,1095.7,1022.3
2024-08-27 01:20:00,TAS1,76.82,1099.0,1055.9
2024-08-27 01:25:00,TAS1,68.38,1072.0,1022.8
2024-08-27 01:30:00,TAS1,72.14,1056.1,1021.1
2024-08-27 01:35:00,TAS1,67.01,1105.8,1071.5
2024-08-27 01:40:00,TAS1,55.99,1075.1,1052.4
2024-08-27 01:45:00,TAS1,83.15,996.7,965.4
2024-08-27 01:50:00,TAS1,85.78,1092.0,1056.5
2024-08-27 01:55:00,TAS1,77.25,1089.5,1054.2
2024-08-27 02:00:00,TAS1,96.09,1057.5,993.4
2024-08-27 02:05:00,TAS1,59.73,1046.4,1004.9
2024-08-27 02:10:00,TAS1,61.81,1058.0,1035.9
2024-08-27 02:15:00,TAS1,81.91,1040.7,980.7
2024-08-27 02:20:00,TAS1,91.0,978.4,933.2
2024-08-27 02:25:00,TAS1,108.0,1014.1,957.5
2024-08-27 02:30:00,TAS1,70.43,1015.8,982.3
2024-08-27 02:35:00,TAS1,82.09,990.6,916.9
2024-08-27 02:40:00,TAS1,82.79,1021.2,971.5
2024-08-27 02:45:00,TAS1,100.17,1041.7,993.6
2024-08-27 02:50:00,TAS1,71.98,998.5,976.9
2024-08-27 02:55:00,TAS1,84.37,997.4,931.2
2024-08-27 03:00:00,TAS1,81.83,1021.1,955.5
2024-08-27 03:05:00,TAS1,74.76,1035.4,958.2
2024-08-27 03:10:00,TAS1,77.01,1007.5,972.3
2024-08-27 03:15:00,TAS1,78.25,1040.6,1006.7
2024-08-27 03:20:00,TAS1,60.05,991.4,937.2
2024-08-27 03:25:00,TAS1,77.87,1023.0,943.8
2024-08-27 03:30:00,TAS1,67.24,1052.3,1023.6
2024-08-27 03:35:00,TAS1,84.54,1040.5,967.9
2024-08-27 03:40:00,TAS1,70.0,1019.0,989.9
2024-08-27 03:45:00,TAS1,95.64,1020.1,953.0
2024-08-27 03:50:00,TAS1,67.85,1008.0,977.4
2024-08-27 03:55:00,TAS1,91.62,1043.6,1007.3
2024-08-27 04:00:00,TAS1,72.6,1000.7,965.7
2024-08-27 04:05:00,TAS1,74.64,1065.1,1020.3
2024-08-27 04:10:00,TAS1,37.43,1046.6,978.4
2024-08-27 04:15:00,TAS1,31.73,1060.2,1022.9
2024-08-27 04:20:00,TAS1,71.9,1094.7,1030.4
2024-08-27 04:25:00,TAS1,55.8,1082.8,1008.9
2024-08-27 04:30:00,TAS1,46.45,1069.1,1009.5
2024-08-27 04:35:00,TAS1,114.88,1106.1,1078.3
2024-08-27 04:40:00,TAS1,77.96,1111.9,1043.1
2024-08-27 04:45:00,TAS1,68.24,1086.3,1044.6
2024-08-27 04:50:00,TAS1,81.69,1092.6,1016.3
2024-08-27 04:55:00,TAS1,60.21,1110.1,1085.9
2024-08-27 05:00:00,TAS1,90.73,1110.8,1065.3
2024-08-27 05:05:00,TAS1,85.77,1116.8,1055.9
2024-08-27 05:10:00,TAS1,101.25,1118.8,1051.4
2024-08-27 05:15:00,TAS1,75.72,1108.2,1080.2
2024-08-27 05:20:00,TAS1,54.78,1165.5,1115.1
2024-08-27 05:25:00,TAS1,48.22,1125.5,1049.4
2024-08-27 05:30:00,TAS1,76.34,1086.5,1017.4
2024-08-27 05:35:00,TAS1,45.38,1113.9,1026.3
2024-08-27 05:40:00,TAS1,63.12,1134.8,1096.2
2024-08-27 05:45:00,TAS1,52.04,1128.5,1095.6
2024-08-27 05:50:00,TAS1,80.44,1158.6,1102.9
2024-08-27 05:55:00,TAS1,92.23,1143.5,1111.7
2024-08-27 06:00:00,TAS1,82.83,1166.0,1082.4
2024-08-27 06:05:00,TAS1,60.93,1162.6,1104.9
2024-08-27 06:10:00,TAS1,62.07,1208.6,1161.9
2024-08-27 06:15:00,TAS1,64.47,1156.4,1119.3
2024-08-27 06:20:00,TAS1,73.44,1176.4,1086.3
2024-08-27 06:25:00,TAS1,54.04,1187.5,1150.9
2024-08-27 06:30:00,TAS1,87.84,1181.1,1093.7
2024-08-27 06:35:00,TAS1,80.93,1160.7,1124.5
2024-08-27 06:40:00,TAS1,57.65,1189.1,1157.1
2024-08-27 06:45:00,TAS1,95.5,1259.8,1231.1
2024-08-27 06:50:00,TAS1,93.26,1204.2,1123.0
2024-08-27 06:55:00,TAS1,112.4,1229.9,1166.8
2024-08-27 07:00:00,TAS1,108.31,1262.0,1194.8
2024-08-27 07:05:00,TAS1,115.64,1215.5,1188.3
2024-08-27 07:10:00,TAS1,63.03,1260.6,1197.8
2024-08-27 07:15:00,TAS1,77.47,1221.1,1192.8
2024-08-27 07:20:00,TAS1,97.66,1227.7,1143.2
2024-08-27 07:25:00,TAS1,90.0,1279.0,1229.0
2024-08-27 07:30:00,TAS1,91.9,1287.1,1198.4
2024-08-27 07:35:00,TAS1,77.88,1317.0,1264.7
2024-08-27 07:40:00,TAS1,86.38,1279.9,1193.7
2024-08-27 07:45:00,TAS1,58.86,1257.6,1174.1
2024-08-27 07:50:00,TAS1,37.86,1272.5,1175.9
2024-08-27 07:55:00,TAS1,51.18,1263.9,1171.5
2024-08-27 08:00:00,TAS1,47.17,1234.4,1158.3
2024-08-27 08:05:00,TAS1,40.17,1235.6,1189.5
2024-08-27 08:10:00,TAS1,61.96,1251.1,1178.2
2024-08-27 08:15:00,TAS1,80.19,1263.0,1173.3
2024-08-27 08:20:00,TAS1,81.94,1233.8,1145.1
2024-08-27 08:25:00,TAS1,78.84,1291.4,1217.7
2024-08-27 08:30:00,TAS1,58.97,1279.4,1204.5
2024-08-27 08:35:00,TAS1,78.71,1239.7,1200.5
2024-08-27 08:40:00,TAS1,60.31,1264.1,1167.6
2024-08-27 08:45:00,TAS1,67.8,1249.5,1217.2
2024-08-27 08:50:00,TAS1,71.98,1276.2,1216.1
2024-08-27 08:55:00,TAS1,76.66,1215.9,1131.9
2024-08-27 09:00:00,TAS1,89.07,1218.2,1189.0
2024-08-27 09:05:00,TAS1,115.01,1231.5,1189.3
2024-08-27 09:10:00,TAS1,83.81,1210.9,1186.1
2024-08-27 09:15:00,TAS1,67.82,1255.3,1173.6
2024-08-27 09:20:00,TAS1,66.57,1176.2,1110.8
2024-08-27 09:25:00,TAS1,64.08,1217.2,1155.6
2024-08-27 09:30:00,TAS1,101.71,1151.5,1105.3
2024-08-27 09:35:00,TAS1,98.13,1187.3,1158.7
2024-08-27 09:40:00,TAS1,93.6,1169.3,1081.8
2024-08-27 09:45:00,TAS1,92.0,1213.7,1130.3
2024-08-27 09:50:00,TAS1,93.3,1209.2,1118.9
2024-08-27 09:55:00,TAS1,78.6,1203.4,1175.7
2024-08-27 10:00:00,TAS1,84.62,1133.7,1049.5
2024-08-27 10:05:00,TAS1,91.22,1133.8,1073.9
2024-08-27 10:10:00,TAS1,83.87,1190.4,1132.7
2024-08-27 10:15:00,TAS1,76.16,1138.3,1051.3
2024-08-27 10:20:00,TAS1,49.49,1139.2,1067.7
2024-08-27 10:25:00,TAS1,39.73,1134.8,1090.6
2024-08-27 10:30:00,TAS1,98.26,1130.2,1048.1
2024-08-27 10:35:00,TAS1,63.78,1102.7,1059.4
2024-08-27 10:40:00,TAS1,99.45,1131.8,1104.3
2024-08-27 10:45:00,TAS1,62.71,1095.3,1056.4
2024-08-27 10:50:00,TAS1,67.36,1110.8,1081.0
2024-08-27 10:55:00,TAS1,42.52,1106.7,1079.6
2024-08-27 11:00:00,TAS1,48.98,1106.8,1034.1
2024-08-27 11:05:00,TAS1,61.32,1145.7,1101.5
2024-08-27 11:10:00,TAS1,69.7,1098.9,1022.4
2024-08-27 11:15:00,TAS1,86.53,1131.3,1089.3
2024-08-27 11:20:00,TAS1,64.46,1094.7,1048.6
2024-08-27 11:25:00,TAS1,64.85,1104.2,1019.0
2024-08-27 11:30:00,TAS1,83.17,1129.9,1088.7
2024-08-27 11:35:00,TAS1,74.57,1122.8,1082.8
2024-08-27 11:40:00,TAS1,44.27,1079.7,1050.8
2024-08-27 11:45:00,TAS1,70.55,1087.1,1025.6
2024-08-27 11:50:00,TAS1,56.5,1080.4,1018.1
2024-08-27 11:55:00,TAS1,62.01,1098.5,1067.9
2024-08-27 12:00:00,TAS1,48.99,1124.8,1044.2
2024-08-27 12:05:00,TAS1,5461.44,1129.4,1066.7
2024-08-27 12:10:00,TAS1,74.02,1086.4,1055.3
2024-08-27 12:15:00,TAS1,43.59,1080.4,1035.4
2024-08-27 12:20:00,TAS1,65.78,1094.8,1020.9
2024-08-27 12:25:00,TAS1,70.12,1131.4,1050.2
2024-08-27 12:30:00,TAS1,52.51,1090.5,1037.2
2024-08-27 12:35:00,TAS1,52.51,1074.0,1028.6
2024-08-27 12:40:00,TAS1,53.53,1131.2,1065.6
2024-08-27 12:45:00,TAS1,84.26,1087.1,1018.9
2024-08-27 12:50:00,TAS1,63.46,1095.3,1017.7
2024-08-27 12:55:00,TAS1,66.23,1092.5,1017.6
2024-08-27 13:00:00,TAS1,81.51,1114.8,1032.6
2024-08-27 13:05:00,TAS1,86.45,1086.0,1003.0
2024-08-27 13:10:00,TAS1,75.81,1140.5,1110.6
2024-08-27 13:15:00,TAS1,61.36,1061.6,1012.9
2024-08-27 13:20:00,TAS1,34.63,1149.3,1119.6
2024-08-27 13:25:00,TAS1,74.91,1082.4,1026.7
2024-08-27 13:30:00,TAS1,72.57,1111.6,1055.9
2024-08-27 13:35:00,TAS1,73.27,1054.9,1033.5
2024-08-27 13:40:00,TAS1,48.6,1120.8,1048.5
2024-08-27 13:45:00,TAS1,83.68,1071.5,1048.3
2024-08-27 13:50:00,TAS1,72.43,1142.1,1053.5
2024-08-27 13:55:00,TAS1,59.09,1111.1,1041.0
2024-08-27 14:00:00,TAS1,84.02,1082.0,1004.2
2024-08-27 14:05:00,TAS1,70.14,1081.9,1029.4
2024-08-27 14:10:00,TAS1,52.2,1112.1,1026.7
2024-08-27 14:15:00,TAS1,27.83,1103.0,1066.9
2024-08-27 14:20:00,TAS1,79.77,1137.2,1071.9
2024-08-27 14:25:00,TAS1,96.34,1124.5,1055.5
2024-08-27 14:30:00,TAS1,61.44,1103.9,1052.8
2024-08-27 14:35:00,TAS1,79.12,1146.2,1055.8
2024-08-27 14:40:00,TAS1,74.53,1099.2,1020.3
2024-08-27 14:45:00,TAS1,65.9,1111.7,1031.2
2024-08-27 14:50:00,TAS1,63.57,1083.1,1019.3
2024-08-27 14:55:00,TAS1,48.23,1079.6,994.7
2024-08-27 15:00:00,TAS1,57.31,1123.9,1061.0
2024-08-27 15:05:00,TAS1,95.41,1095.0,1059.7
2024-08-27 15:10:00,TAS1,50.2,1123.3,1048.9
2024-08-27 15:15:00,TAS1,82.02,1148.2,1068.5
2024-08-27 15:20:00,TAS1,89.91,1118.1,1093.4
2024-08-27 15:25:00,TAS1,66.98,1109.6,1065.6
2024-08-27 15:30:00,TAS1,63.97,1119.4,1049.6
2024-08-27 15:35:00,TAS1,59.03,1133.1,1089.4
2024-08-27 15:40:00,TAS1,72.66,1136.8,1074.0
2024-08-27 15:45:00,TAS1,62.85,1157.8,1069.5
2024-08-27 15:50:00,TAS1,95.21,1130.0,1051.3
2024-08-27 15:55:00,TAS1,58.8,1114.3,1050.6
2024-08-27 16:00:00,TAS1,79.49,1145.4,1061.4
2024-08-27 16:05:00,TAS1,32.24,1155.7,1069.9
2024-08-27 16:10:00,TAS1,100.02,1153.8,1065.0
2024-08-27 16:15:00,TAS1,98.47,1157.1,1070.6
2024-08-27 16:20:00,TAS1,50.29,1204.6,1139.3
2024-08-27 16:25:00,TAS1,112.89,1184.7,1093.9
2024-08-27 16:30:00,TAS1,76.93,1227.5,1165.3
2024-08-27 16:35:00,TAS1,89.43,1178.5,1113.1
2024-08-27 16:40:00,TAS1,67.45,1185.7,1131.6
2024-08-27 16:45:00,TAS1,89.15,1194.1,1142.5
2024-08-27 16:50:00,TAS1,91.43,1228.0,1171.2
2024-08-27 16:55:00,TAS1,122.07,1232.4,1162.8
2024-08-27 17:00:00,TAS1,67.53,1260.4,1217.8
2024-08-27 17:05:00,TAS1,99.97,1274.3,1174.5
2024-08-27 17:10:00,TAS1,98.04,1248.9,1177.6
2024-08-27 17:15:00,TAS1,127.06,1298.5,1263.0
2024-08-27 17:20:00,TAS1,100.98,1315.3,1241.7
2024-08-27 17:25:00,TAS1,69.88,1300.3,1196.7
2024-08-27 17:30:00,TAS1,69.99,1252.3,1211.4
2024-08-27 17:35:00,TAS1,64.47,1349.8,1281.0
2024-08-27 17:40:00,TAS1,80.32,1307.3,1207.0
2024-08-27 17:45:00,TAS1,72.89,1265.4,1223.4
2024-08-27 17:50:00,TAS1,84.8,1303.1,1212.5
2024-08-27 17:55:00,TAS1,106.35,1321.6,1258.1
2024-08-27 18:00:00,TAS1,77.49,1265.2,1212.7
2024-08-27 18:05:00,TAS1,87.17,1293.2,1242.0
2024-08-27 18:10:00,TAS1,76.24,1280.2,1243.7
2024-08-27 18:15:00,TAS1,82.4,1341.0,1293.6
2024-08-27 18:20:00,TAS1,83.96,1262.1,1188.4
2024-08-27 18:25:00,TAS1,72.81,1342.3,1308.5
2024-08-27 18:30:00,TAS1,74.52,1259.9,1215.0
2024-08-27 18:35:00,TAS1,81.6,1294.4,1214.4
2024-08-27 18:40:00,TAS1,45.76,1252.1,1156.4
2024-08-27 18:45:00,TAS1,68.49,1216.5,1187.0
2024-08-27 18:50:00,TAS1,104.48,1253.1,1189.8
2024-08-27 18:55:00,TAS1,76.85,1278.2,1181.4
2024-08-27 19:00:00,TAS1,54.52,1213.8,1122.3
2024-08-27 19:05:00,TAS1,63.75,1226.2,1173.9
2024-08-27 19:10:00,TAS1,109.93,1184.0,1143.2
2024-08-27 19:15:00,TAS1,83.02,1284.7,1191.3
2024-08-27 19:20:00,TAS1,94.73,1211.8,1180.3
2024-08-27 19:25:00,TAS1,87.31,1193.2,1166.6
2024-08-27 19:30:00,TAS1,52.37,1192.7,1144.5
2024-08-27 19:35:00,TAS1,55.75,1177.8,1090.5
2024-08-27 19:40:00,TAS1,81.55,1220.2,1180.1
2024-08-27 19:45:00,TAS1,49.22,1141.7,1068.5
2024-08-27 19:50:00,TAS1,56.75,1185.3,1148.9
2024-08-27 19:55:00,TAS1,86.17,1104.8,1027.5
2024-08-27 20:00:00,TAS1,83.02,1165.5,1106.6
2024-08-27 20:05:00,TAS1,46.23,1111.2,1044.7
2024-08-27 20:10:00,TAS1,43.13,1142.3,1067.3
2024-08-27 20:15:00,TAS1,101.1,1157.8,1126.5
2024-08-27 20:20:00,TAS1,67.67,1063.4,1007.6
2024-08-27 20:25:00,TAS1,92.85,1112.5,1087.8
2024-08-27 20:30:00,TAS1,86.25,1144.5,1088.1
2024-08-27 20:35:00,TAS1,101.49,1128.6,1083.6
2024-08-27 20:40:00,TAS1,55.28,1089.5,1025.4
2024-08-27 20:45:00,TAS1,85.5,1125.3,1094.3
2024-08-27 20:50:00,TAS1,49.99,1076.9,1025.8
2024-08-27 20:55:00,TAS1,66.91,1109.3,1072.4
2024-08-27 21:00:00,TAS1,77.84,1132.5,1094.8
2024-08-27 21:05:00,TAS1,71.27,1087.0,1013.8
2024-08-27 21:10:00,TAS1,61.26,1117.2,1072.2
2024-08-27 21:15:00,TAS1,73.65,1107.4,1077.1
2024-08-27 21:20:00,TAS1,42.75,1103.9,1055.0
2024-08-27 21:25:00,TAS1,72.7,1105.9,1040.6
2024-08-27 21:30:00,TAS1,81.65,1090.0,1052.5
2024-08-27 21:35:00,TAS1,46.07,1078.3,1020.7
2024-08-27 21:40:00,TAS1,92.9,1111.2,1059.8
2024-08-27 21:45:00,TAS1,70.65,1103.2,1033.3
2024-08-27 21:50:00,TAS1,48.18,1077.4,1027.6
2024-08-27 21:55:00,TAS1,73.32,1101.9,1018.5
2024-08-27 22:00:00,TAS1,65.79,1101.9,1017.4
2024-08-27 22:05:00,TAS1,66.35,1113.0,1043.5
2024-08-27 22:10:00,TAS1,72.56,1095.4,1021.6
2024-08-27 22:15:00,TAS1,61.86,1093.6,1066.7
2024-08-27 22:20:00,TAS1,56.41,1129.5,1039.7
2024-08-27 22:25:00,TAS1,58.52,1142.4,1072.2
2024-08-27 22:30:00,TAS1,86.13,1132.5,1091.2
2024-08-27 22:35:00,TAS1,91.85,1086.4,1022.3
2024-08-27 22:40:00,TAS1,89.48,1114.8,1040.5
2024-08-27 22:45:00,TAS1,70.49,1072.2,1006.4
2024-08-27 22:50:00,TAS1,68.88,1062.0,988.9
2024-08-27 22:55:00,TAS1,46.41,1076.9,1020.4
2024-08-27 23:00:00,TAS1,64.4,1144.7,1084.1
2024-08-27 23:05:00,TAS1,59.74,1109.0,1025.9
2024-08-27 23:10:00,TAS1,76.06,1122.2,1071.4
2024-08-27 23:15:00,TAS1,84.98,1083.8,1020.8
2024-08-27 23:20:00,TAS1,94.04,1102.1,1062.5
2024-08-27 23:25:00,TAS1,75.47,1075.5,1019.5
2024-08-27 23:30:00,TAS1,60.74,1116.8,1052.2
2024-08-27 23:35:00,TAS1,88.73,1101.1,1051.3
2024-08-27 23:40:00,TAS1,90.58,1065.2,1038.4
2024-08-27 23:45:00,TAS1,72.0,1096.3,1036.2
2024-08-27 23:50:00,TAS1,80.2,1094.7,1056.3
2024-08-27 23:55:00,TAS1,75.76,1097.9,1068.7
2024-08-28 00:00:00,TAS1,45.55,1060.8,1006.1
2024-08-28 00:05:00,TAS1,82.23,1056.6,1032.1
2024-08-28 00:10:00,TAS1,73.21,1119.3,1031.9
2024-08-28 00:15:00,TAS1,63.19,1108.5,1061.1
2024-08-28 00:20:00,TAS1,58.24,1132.0,1063.1
2024-08-28 00:25:00,TAS1,56.43,1079.2,1003.2
2024-08-28 00:30:00,TAS1,62.99,1089.7,1044.5
2024-08-28 00:35:00,TAS1,94.86,1085.3,1016.0
2024-08-28 00:40:00,TAS1,76.29,1109.5,1071.3
2024-08-28 00:45:00,TAS1,81.85,1105.7,1036.2
2024-08-28 00:50:00,TAS1,54.4,1110.1,1086.8
2024-08-28 00:55:00,TAS1,78.69,1090.4,1065.0
2024-08-28 01:00:00,TAS1,63.6,1090.9,1022.3
2024-08-28 01:05:00,TAS1,85.94,1133.7,1096.1
2024-08-28 01:10:00,TAS1,95.78,1087.4,1044.9
2024-08-28 01:15:00,TAS1,63.68,1069.3,989.7
2024-08-28 01:20:00,TAS1,91.57,1062.6,1032.3
2024-08-28 01:25:00,TAS1,75.1,1059.4,1017.9
2024-08-28 01:30:00,TAS1,62.47,1045.8,962.8
2024-08-28 01:35:00,TAS1,74.1,1054.5,1031.1
2024-08-28 01:40:00,TAS1,70.27,1067.5,1019.4
2024-08-28 01:45:00,TAS1,74.43,1037.6,957.7
2024-08-28 01:50:00,TAS1,58.44,1048.6,998.5
2024-08-28 01:55:00,TAS1,58.17,1036.0,971.3
2024-08-28 02:00:00,TAS1,105.41,1071.8,1037.5
2024-08-28 02:05:00,TAS1,87.54,1044.8,1013.8
2024-08-28 02:10:00,TAS1,74.04,1034.7,980.4
2024-08-28 02:15:00,TAS1,94.82,1040.8,1003.3
2024-08-28 02:20:00,TAS1,73.48,1013.2,960.9
2024-08-28 02:25:00,TAS1,82.15,1030.7,997.8
2024-08-28 02:30:00,TAS1,61.67,1028.9,964.2
2024-08-28 02:35:00,TAS1,86.09,1043.7,1020.6
2024-08-28 02:40:00,TAS1,78.72,999.7,940.9
2024-08-28 02:45:00,TAS1,58.16,989.2,954.5
2024-08-28 02:50:00,TAS1,73.06,997.8,957.7
2024-08-28 02:55:00,TAS1,52.0,1008.5,928.1
2024-08-28 03:00:00,TAS1,75.26,1031.5,992.7
2024-08-28 03:05:00,TAS1,69.68,1027.6,964.7
2024-08-28 03:10:00,TAS1,90.69,1031.2,1000.4
2024-08-28 03:15:00,TAS1,61.5,1006.0,968.5
2024-08-28 03:20:00,TAS1,93.69,1004.1,949.1
2024-08-28 03:25:00,TAS1,56.58,1006.3,974.2
2024-08-28 03:30:00,TAS1,115.19,1011.5,936.6
2024-08-28 03:35:00,TAS1,120.51,1010.5,947.4
2024-08-28 03:40:00,TAS1,104.35,1031.8,951.1
2024-08-28 03:45:00,TAS1,54.64,1007.0,963.9
2024-08-28 03:50:00,TAS1,68.91,1067.5,1014.6
2024-08-28 03:55:00,TAS1,61.34,1032.6,966.0
2024-08-28 04:00:00,TAS1,92.22,1066.2,1030.8
2024-08-28 04:05:00,TAS1,61.83,1047.3,1008.8
2024-08-28 04:10:00,TAS1,40.22,1026.8,945.4
2024-08-28 04:15:00,TAS1,74.84,1057.7,1012.7
2024-08-28 04:20:00,TAS1,76.05,1087.2,1012.6
